Battery,FromToID,cycle_number,cycle_start,duration_months,short_cycle,model,qi,Di,b,r_squared,low_confidence,low_confidence_reason,EUR,hc_sequence,NPV,IRR,payback_months
Mahihkan Battery 02-21,ABWI107043506504W402,2,2024-10-01,15,False,harmonic,581.1945077867756,0.1450153764472029,1.0,0.7588823928376938,False,,4835.937665642413,1,1369860.2685203073,,1.0
Mahihkan Battery 02-21,ABWI107051006604W400,1,2024-03-01,20,False,exponential,3479.219636940072,0.1496720827706241,0.0,0.9511988137885034,False,,23774.30392786373,1,7543037.802533823,,0.0
Mahihkan Battery 02-21,ABWI107051506504W400,2,2023-12-01,7,False,exponential,94.29010054185746,0.6010526061687255,0.0,0.9869117242917071,False,,205.6077681073164,1,-130901.110872181,-0.998831152442693,
Mahihkan Battery 02-21,ABWI107051506504W400,4,2024-11-01,6,False,harmonic,12.017108687063155,1.1792158012298422,1.0,0.8806919179070113,False,,27.60267687356529,2,-190742.453365006,-0.999996609633237,
Mahihkan Battery 02-21,ABWI107052206504W400,1,2022-06-01,11,False,exponential,144.3782814363482,0.120084316985931,0.0,0.9332518661694772,False,,935.4082082251928,1,107702.71345992552,4.547716346642749,5.0
Mahihkan Battery 02-21,ABWI107052206504W400,3,2024-08-01,11,False,harmonic,181.14376210817383,0.1429435223238522,1.0,0.6103312513489306,False,,1254.517702978858,2,211756.37762389908,18.347991098255715,3.0
Mahihkan Battery 02-21,ABWI107060306604W400,1,2022-12-01,10,False,exponential,237.4557702797225,0.1534277179880114,0.0,0.6769334811816519,False,,1309.485357678601,1,232620.74358857624,71.9962436935805,2.0
Mahihkan Battery 02-21,ABWI107060306604W400,3,2024-06-01,15,False,harmonic,324.7115495893154,0.2588675627114881,1.0,0.7803674054565012,False,,2124.879723678334,2,492761.939161486,1321.5550128254865,2.0
Mahihkan Battery 02-21,ABWI107061506504W402,5,2024-11-01,8,False,exponential,43.091795654225166,0.2735762752758452,0.0,0.8834506340733408,False,,159.86247994321178,1,-146721.6818281081,-0.9929339448107685,
Mahihkan Battery 02-21,ABWI107062206504W400,1,2025-07-01,12,False,harmonic,153.06042401357843,0.1760576069953204,1.0,0.5640210250024096,False,,1041.1176022031457,1,141124.0914067344,6.07085355780726,5.0
Mahihkan Battery 02-21,ABWI107062706504W400,2,2025-09-01,10,False,harmonic,287.740337121824,0.2763651076813612,1.0,0.9441565504632496,False,,1491.696999018295,1,292516.66702256206,256.6072792147996,2.0
Mahihkan Battery 02-21,ABWI107062806504W400,1,2023-03-01,12,False,harmonic,101.90510019830108,0.3263679942113488,1.0,0.8700733698051528,False,,540.4844678320909,1,-22245.773315379676,-0.2312746028689262,
Mahihkan Battery 02-21,ABWI107063306604W400,2,2024-03-01,7,False,exponential,229.07395745252828,0.730729461784437,0.0,0.8692246693259368,False,,439.1968779926712,1,-52140.99220866268,-0.957375375682312,
Mahihkan Battery 02-21,ABWI107070306604W400,3,2023-04-01,12,False,harmonic,44.9166364918768,0.5229218771004237,1.0,0.7728633489446757,False,,191.69923280566607,1,-136752.26697545702,-0.9364703352311367,
Mahihkan Battery 02-21,ABWI107070306604W400,6,2025-02-01,11,False,exponential,102.19435992877897,0.2478481692683656,0.0,0.906756393779614,False,,435.05889613359153,2,-55700.37237909296,-0.6858911867065682,
Mahihkan Battery 02-21,ABWI107071506504W400,1,2023-03-01,7,False,exponential,28.27470034804194,0.8707679269311066,0.0,0.9947103522108992,False,,48.52501417439162,1,-183640.19814074633,-0.9999992497575075,
Mahihkan Battery 02-21,ABWI107071506504W400,3,2024-02-01,6,False,exponential,378.917235629148,0.2322897259807971,0.0,0.9024174124583472,False,,1374.399614197147,2,259213.54297986254,13402.754255739766,1.0
Mahihkan Battery 02-21,ABWI107071506504W400,5,2025-08-01,7,False,harmonic,257.1526658154303,0.497006826176599,1.0,0.8272779943736572,False,,885.5515718439556,3,95341.389027206,17.62279647528267,3.0
Mahihkan Battery 02-21,ABWI107072706504W400,2,2023-03-01,6,False,harmonic,459.3876149296309,0.6037991605895676,1.0,0.7837638768039865,False,,1366.1373162501386,1,257029.72349841482,408719.4914713189,1.0
Mahihkan Battery 02-21,ABWI107081506504W400,1,2022-09-01,11,False,exponential,420.1853986243807,0.1144581816048481,0.0,0.7268349194532222,False,,2782.075917885249,1,714789.7940539556,786032.970235562,1.0
Mahihkan Battery 02-21,ABWI107081506504W400,3,2024-06-01,13,False,harmonic,179.11593699074095,0.3238437567312029,1.0,0.8864926976190686,False,,989.8976101227664,2,124783.09896572676,5.7137665845253665,4.0
Mahihkan Battery 02-21,ABWI107082106504W400,1,2024-03-01,8,False,exponential,134.63132782493568,0.2765903253743675,0.0,0.8773264638051808,False,,496.2128725151268,1,-34607.779261610485,-0.5918072954004585,
Mahihkan Battery 02-21,ABWI107082106504W400,2,2024-11-01,9,False,exponential,89.6173281139565,0.0975380361270048,0.0,0.6498112347126108,False,,563.4787834335265,2,-13959.147836706763,-0.14944461886120897,
Mahihkan Battery 02-21,ABWI107082206504W400,3,2024-04-01,27,False,exponential,508.54773439402254,0.0306780162044202,0.0,0.8449212720356833,False,,9480.269147868148,1,2746799.883782718,14558860254.64847,1.0
Mahihkan Battery 02-21,ABWI107091506504W400,1,2022-08-01,7,False,exponential,151.3556847606435,0.4272105392085615,0.0,0.8523374618208336,False,,413.4565201599247,1,-61484.48313750296,-0.9066756626222028,
Mahihkan Battery 02-21,ABWI107091506504W400,3,2024-05-01,12,False,harmonic,221.06089536850388,0.8145082000724178,1.0,0.6129613980767775,False,,759.5209752084461,2,51392.35071023395,2.2063476824642536,6.0
Mahihkan Battery 02-21,ABWI107091506504W400,4,2025-05-01,14,False,harmonic,121.88985859676735,0.3471803099028475,1.0,0.8021520344085302,False,,674.7317372629142,3,20990.15406145225,0.4724573110167185,10.0
Mahihkan Battery 02-21,ABWI107091606504W400,3,2025-10-01,9,False,harmonic,448.552024957788,0.5638063809934957,1.0,0.8863854291496361,False,,1642.536944369704,1,345640.80773041927,215190.17644771203,1.0
Mahihkan Battery 02-21,ABWI107092706504W400,1,2023-10-01,14,False,harmonic,323.06000554229865,0.100046508070448,1.0,0.6688160175382031,False,,2924.318058490165,1,749779.7880334222,4665.890908316826,1.0
Mahihkan Battery 02-21,ABWI107092706504W400,3,2025-12-01,7,False,harmonic,245.0021786662692,0.118059603304443,1.0,0.680698876733189,False,,1307.148703113177,2,233999.22038160608,147.15416478530972,2.0
Mahihkan Battery 02-21,ABWI107092906504W400,1,2022-09-01,22,False,exponential,301.0205045993612,0.0414631116080801,0.0,0.6591129317895279,False,,4434.719198855861,1,1203066.565943286,3193.011594960032,2.0
Mahihkan Battery 02-21,ABWI107092906504W400,3,2024-12-01,19,False,harmonic,258.63883446065495,0.0958733536267204,1.0,0.725202788025227,False,,2883.635544158416,2,723067.2085480802,373.76271779310014,2.0
Mahihkan Battery 02-21,ABWI107100306604W400,3,2024-05-01,12,False,harmonic,781.4768401188542,0.1485591547476445,1.0,0.5670072517740834,False,,5642.326653532672,1,1647022.696942528,,0.0
Mahihkan Battery 02-21,ABWI107100306604W400,4,2025-05-01,9,False,exponential,454.59350265179495,0.1100912296382237,0.0,0.5997864460542393,False,,2741.7016972029755,2,705787.5660653466,12552254.173979886,1.0
Mahihkan Battery 02-21,ABWI107101006504W400,1,2022-05-01,7,False,harmonic,224.85520909562544,0.9245451789171096,1.0,0.8997045781156375,False,,602.3921345001947,1,1435.6932485062498,0.15665069421427336,6.0
Mahihkan Battery 02-21,ABWI107101406504W400,3,2025-12-01,7,False,exponential,270.0236427211736,0.2964660431490567,0.0,0.92410451554502,False,,920.370022002943,1,107399.83115556587,36.87929439520773,2.0
Mahihkan Battery 02-21,ABWI107101506504W400,1,2022-05-01,13,False,exponential,119.49143813640212,0.2153141474334672,0.0,0.9207489364376212,False,,579.3061800192593,1,-8655.141382043128,-0.06310979807673045,
Mahihkan Battery 02-21,ABWI107101506504W400,3,2023-11-01,6,False,harmonic,56.04123743434001,0.2527895175648017,1.0,0.8636403183042181,False,,222.48686511449537,2,-125767.7431125068,-0.9892862315309155,
Mahihkan Battery 02-21,ABWI107101506504W400,5,2025-04-01,7,False,exponential,239.72027574550563,0.2111151598871132,0.0,0.8523182244726027,False,,972.214439970256,3,123965.87080127504,31.482243543619518,2.0
Mahihkan Battery 02-21,ABWI107102106504W400,1,2023-10-01,14,False,exponential,56.20577187849064,0.2846530541097279,0.0,0.9028248735718744,False,,222.67015701028257,1,-126134.25145118288,-0.9422076137324907,
Mahihkan Battery 02-21,ABWI107102806504W400,4,2023-11-01,12,False,harmonic,224.60404858264923,0.7101089098858027,1.0,0.8075245466530163,False,,825.8751652676956,1,73080.11262496993,3.7754852976646376,5.0
Mahihkan Battery 02-21,ABWI107103406504W400,1,2023-01-01,11,False,exponential,71.69766077931858,0.3505239400997071,0.0,0.985000530836812,False,,237.35280490927545,1,-120877.9642356666,-0.9686859875091041,
Mahihkan Battery 02-21,ABWI107111506504W400,2,2024-11-01,20,False,harmonic,239.53050091191807,0.0712395277907238,1.0,0.5012022150745683,False,,3049.7164628975543,1,771164.8548271636,241.8433364475036,2.0
Mahihkan Battery 02-21,ABWI107112206504W400,1,2022-08-01,6,False,exponential,267.8129846631131,0.1195955323067399,0.0,0.9181129007166232,False,,1216.6141441800723,1,205496.66096052132,249.1139927055809,2.0
Mahihkan Battery 02-21,ABWI107112206504W400,2,2023-02-01,7,False,harmonic,226.35456075353497,0.3080620374451318,1.0,0.7066324316681404,False,,927.0721462974147,2,108640.30573270701,17.04888572560424,3.0
Mahihkan Battery 02-21,ABWI107112606504W400,6,2025-12-01,7,False,exponential,433.7029162142463,0.7350639924383761,0.0,0.8197326553560926,False,,828.3483709313638,1,78884.01739023483,1235.766760668288,1.0
Mahihkan Battery 02-21,ABWI107112806504W400,3,2025-07-01,12,False,exponential,107.87981242075492,0.0878279703935163,0.0,0.724515646297614,False,,835.817832964445,1,73567.74020611221,1.842311073303739,7.0
Mahihkan Battery 02-21,ABWI107113406504W400,2,2025-05-01,14,False,harmonic,377.68394678327576,0.1070470331465842,1.0,0.6616949695425169,False,,3347.0587443295653,1,887491.946739186,66515.75477939061,1.0
Mahihkan Battery 02-21,ABWI107121006604W402,1,2024-04-01,27,False,exponential,3028.781082568094,0.0595566522472695,0.0,0.5138952390829971,False,,41893.14202019845,1,12988912.450230062,,0.0
Mahihkan Battery 02-21,ABWI107122606504W400,1,2022-10-01,20,False,harmonic,73.55506457181757,0.4251144829918825,1.0,0.6761270834721174,False,,425.0099426497028,1,-62259.11339617416,-0.4493833026142289,
Mahihkan Battery 02-21,ABWI107122606504W400,5,2025-08-01,10,False,exponential,56.27333177113665,0.2582326631985091,0.0,0.8818596908220576,False,,228.5708610437609,2,-124064.72650767905,-0.9601839660233603,
Mahihkan Battery 02-21,ABWI107122806504W400,2,2024-07-01,24,False,harmonic,698.2171774368204,0.1177567401742085,1.0,0.7967674835896059,False,,8220.567921788792,1,2402193.3428642387,,0.0
Mahihkan Battery 02-21,ABWI107123406504W400,3,2025-03-01,16,False,harmonic,719.5997656655585,0.1256755321917738,1.0,0.6116920779842023,False,,6558.076407473391,1,1921027.0809317601,,0.0
Mahihkan Battery 02-21,ABWI107123506504W400,1,2023-08-01,21,False,exponential,698.9905249530252,0.0532894587278786,0.0,0.7851225890827103,False,,9070.597671327088,1,2686959.0704058,,0.0
Mahihkan Battery 02-21,ABWI107123506504W400,3,2025-11-01,8,False,exponential,738.7950631887411,0.0523811839346127,0.0,0.5408823686245502,False,,4955.828977474795,2,1437897.5312313908,,0.0
Mahihkan Battery 02-21,ABWI107130306604W400,1,2022-07-01,18,False,harmonic,1366.9013727668105,0.3859480934254456,1.0,0.7435071436456993,False,,7981.28941000473,1,2394305.6385154095,,0.0
Mahihkan Battery 02-21,ABWI107131406504W400,1,2022-11-01,8,False,exponential,242.7283121992405,0.0840895499228203,0.0,0.6273226371999003,False,,1473.7446234641336,1,287704.8917843426,184.11027560470143,2.0
Mahihkan Battery 02-21,ABWI107131406504W400,5,2025-07-01,6,False,harmonic,182.13578763808263,0.2995104506507885,1.0,0.739088452766923,False,,687.9211514957686,2,29628.220792045402,1.7098268894162718,4.0
Mahihkan Battery 02-21,ABWI107131506504W400,2,2025-08-01,11,False,harmonic,627.5300058463791,0.2858328868888853,1.0,0.8106975326081619,False,,3373.275662323295,1,911173.7032057544,,0.0
Mahihkan Battery 02-21,ABWI107132606504W400,2,2024-12-01,9,False,harmonic,467.0333983703591,0.4460097816516256,1.0,0.8926516194500869,False,,1891.543827235338,1,427590.4441609034,2424658.56087831,1.0
Mahihkan Battery 02-21,ABWI107133406504W400,2,2024-03-01,12,False,harmonic,1011.2503797294052,0.4435878652165446,1.0,0.6347201039544195,False,,4665.670571346932,1,1337596.621154833,,0.0
Mahihkan Battery 02-21,ABWI107140306604W400,1,2022-07-01,18,False,harmonic,3218.0165421016964,0.3065621601540828,1.0,0.8889098143910222,False,,21119.42374452432,1,6649227.689044993,,0.0
Mahihkan Battery 02-21,ABWI107140306604W400,2,2024-01-01,24,False,exponential,1386.865668369643,0.0670647372543133,0.0,0.849565884733859,False,,17105.046705317636,2,5231117.61893283,,0.0
Mahihkan Battery 02-21,ABWI107141006504W400,1,2022-11-01,22,False,harmonic,434.5880129438576,0.0584994728764826,1.0,0.8623625846774456,False,,6269.4641290586505,1,1781720.1563505796,4605334.371122,1.0
Mahihkan Battery 02-21,ABWI107141006504W400,2,2024-09-01,22,False,exponential,372.9363448921227,0.0595760496025961,0.0,0.7933203544889941,False,,4709.485097936833,2,1298054.8374895863,79741.95433933787,1.0
Mahihkan Battery 02-21,ABWI107142106504W400,2,2023-06-01,6,False,harmonic,967.208313135746,0.1633530868954364,1.0,0.5360158585564645,False,,4294.098788391282,1,1231253.4588307603,,0.0
Mahihkan Battery 02-21,ABWI107142106504W400,4,2024-07-01,10,False,exponential,1097.8654741653831,0.0797599651898189,0.0,0.6891398834721736,False,,7870.611616081118,2,2388615.674588008,,0.0
Mahihkan Battery 02-21,ABWI107142106504W400,5,2025-05-01,7,False,harmonic,774.479905137873,1.5140733793958456,1.0,0.9110631855051796,False,,1691.4705709569384,3,366906.61301598855,,0.0
Mahihkan Battery 02-21,ABWI107142606504W400,4,2024-03-01,17,False,exponential,252.94465040667012,0.0595072986802803,0.0,0.6857646435855629,False,,2786.276009224695,1,697037.1785243527,404.3524073769855,2.0
Mahihkan Battery 02-21,ABWI107142706504W400,3,2024-10-01,17,False,exponential,219.4906707515312,0.1294001293746397,0.0,0.8499380505824581,False,,1607.9201745889234,1,323708.93596419366,55.16521950739643,3.0
Mahihkan Battery 02-21,ABWI107142806504W400,1,2023-11-01,20,False,harmonic,384.444364894092,0.1395872316949055,1.0,0.9559456245432978,False,,3816.4847969700127,1,1022515.2349828675,71421.93266486023,1.0
Mahihkan Battery 02-21,ABWI107143406504W400,3,2023-11-01,10,False,exponential,213.75243734236,0.3340182279888603,0.0,0.7315271035567101,False,,726.0868150031877,1,42020.85727767422,2.707067206628678,4.0
Mahihkan Battery 02-21,ABWI107150406604W400,1,2023-09-01,6,False,harmonic,4196.437351317076,1.9376229853940587,1.0,0.986341044578169,False,,7973.8660329050035,1,2479692.4375741538,,0.0
Mahihkan Battery 02-21,ABWI107150406604W400,2,2024-03-01,9,False,exponential,2338.911200202916,0.1466962847424053,0.0,0.9234196698275866,False,,12563.9430948991,2,3958305.3403997556,,0.0
Mahihkan Battery 02-21,ABWI107151006504W400,2,2022-11-01,8,False,harmonic,120.73923925230042,0.4846875669915896,1.0,0.6629450697258265,False,,447.3040674643743,1,-51185.48923367896,-0.7130733295608869,
Mahihkan Battery 02-21,ABWI107151006504W400,4,2024-01-01,9,False,exponential,146.82727716066154,0.8887619271385704,0.0,0.9819297546170108,False,,249.26819651606908,2,-115955.2141923224,-0.9995158232280594,
Mahihkan Battery 02-21,ABWI107151406504W400,1,2022-06-01,13,False,exponential,190.91991280710693,0.0637502051820474,0.0,0.9057586478356904,False,,1741.6509317447214,1,367178.2527327579,47.91883871403752,3.0
Mahihkan Battery 02-21,ABWI107151406504W400,3,2024-04-01,8,False,exponential,169.7515733909037,0.0908359021904014,0.0,0.525453378039338,False,,1009.706746113075,2,134232.78994889182,12.004080497054526,3.0
Mahihkan Battery 02-21,ABWI107151406504W400,4,2024-12-01,8,False,harmonic,109.041917589845,0.1219974542588574,1.0,0.5668609637340467,False,,636.4907891194932,3,10674.89942580038,0.3590464966702196,7.0
Mahihkan Battery 02-21,ABWI107151506504W400,1,2022-07-01,15,False,harmonic,111.65153669281678,0.1582971032087686,1.0,0.5159230617590125,False,,898.4673231928577,1,91842.2690256479,1.9279075653357953,7.0
Mahihkan Battery 02-21,ABWI107151506504W400,3,2024-02-01,15,False,harmonic,119.71166790036104,0.2606563067562288,1.0,0.5334463637496027,False,,780.9503099603044,2,54622.46647218159,1.1282379897145978,8.0
Mahihkan Battery 02-21,ABWI107151506504W400,5,2025-10-01,9,False,exponential,218.53249054545745,0.1452283691651555,0.0,0.8307959647950284,False,,1179.1668925775632,3,190242.74389307643,39.06872847615479,3.0
Mahihkan Battery 02-21,ABWI107161006504W400,2,2023-07-01,8,False,harmonic,34.874883014545944,0.1445622103650374,1.0,0.7094419496482052,False,,195.0735324427524,1,-135400.38238165656,-0.9709431974619046,
Mahihkan Battery 02-21,ABWI107161506504W400,1,2022-07-01,14,False,harmonic,262.9347323169536,0.3762231687025132,1.0,0.7812358454933691,False,,1401.0802135203676,1,259172.43000165728,59.78040474739597,2.0
Mahihkan Battery 02-21,ABWI107161606504W400,2,2024-03-01,8,False,exponential,487.5203935587148,0.2546525668959581,0.0,0.8972535071397297,False,,1885.7895131560044,1,428090.1303294443,62832226.79102748,1.0
Mahihkan Battery 02-21,ABWI107162706504W400,1,2023-11-01,32,False,exponential,306.8852705277354,0.0369704936620675,0.0,0.6835223204325374,False,,5865.026901662273,1,1606075.9954939974,4310.516212656157,1.0
Mahihkan Battery 02-21,ABWI107162906504W400,3,2024-04-01,27,False,harmonic,235.15593098589304,0.0243263242755081,1.0,0.7204272190329951,False,,4927.591960661004,1,1323268.8948042928,337.1107012396228,2.0
Mahihkan Battery 02-21,ABWI108011006604W400,3,2024-04-01,9,False,exponential,325.2489688219626,0.2017030783041062,0.0,0.8687049687677608,False,,1490.7470083902292,1,294662.9564603616,1320.1343765737463,1.0
Mahihkan Battery 02-21,ABWI108011506504W400,4,2024-11-01,18,False,harmonic,227.91166322402944,0.1470509280665967,1.0,0.5470584729311774,False,,2090.650818674298,1,473427.9589578432,85.42838789795618,2.0
Mahihkan Battery 02-21,ABWI108012106504W400,1,2022-05-01,11,False,harmonic,391.6876462827096,0.2664168834792539,1.0,0.6283400331144922,False,,2166.49256460015,1,513367.5076193237,36262.49013824038,1.0
Mahihkan Battery 02-21,ABWI108012106504W400,2,2023-04-01,19,False,harmonic,222.182645375011,0.0699071278340382,1.0,0.6122321204764642,False,,2750.408225038173,2,678286.9894089494,137.61865376506455,2.0
Mahihkan Battery 02-21,ABWI108012706504W400,3,2024-05-01,6,False,harmonic,328.37096418481946,0.2953863567906073,1.0,0.8256985811527897,False,,1245.47484077095,1,215723.72251048975,992.0049360692614,2.0
Mahihkan Battery 02-21,ABWI108012706504W400,6,2025-12-01,7,False,harmonic,450.6831214831946,0.3181532474303503,1.0,0.7323737279445879,False,,1825.8067886906792,2,407914.23160001053,1493412.5097054285,1.0
Mahihkan Battery 02-21,ABWI108012906504W400,2,2024-07-01,8,False,harmonic,177.15580028223636,0.175048832317479,1.0,0.5179384600730331,False,,939.975615846594,1,111464.19567667467,8.903282024805995,4.0
Mahihkan Battery 02-21,ABWI108021006604W400,1,2022-09-01,7,False,harmonic,243.6728963246817,0.2152599759886989,1.0,0.6076446752226206,False,,1117.209609175252,1,171512.66500608655,62.81315243485742,2.0
Mahihkan Battery 02-21,ABWI108021506504W400,3,2024-10-01,9,False,exponential,273.771027312424,0.6189493250706926,0.0,0.8856022230295338,False,,590.9734980156107,1,-1427.9664612460333,0.018851752275770073,8.0
Mahihkan Battery 02-21,ABWI108031506504W400,1,2022-05-01,15,False,exponential,276.16234761410993,0.0483056177651511,0.0,0.6763663522822554,False,,3018.706089182927,1,775513.0539036085,1090.8759490825728,2.0
Mahihkan Battery 02-21,ABWI108031506504W400,2,2023-08-01,12,False,harmonic,183.94472105519256,0.1146712701131531,1.0,0.7540574864168785,False,,1442.9675479344048,2,271746.78155075276,26.288715686180435,3.0
Mahihkan Battery 02-21,ABWI108031506504W400,3,2024-08-01,23,False,harmonic,149.8350495296473,0.0985632591423768,1.0,0.513781930978641,False,,1852.7914549698007,3,386866.02575506817,12.287069431435997,4.0
Mahihkan Battery 02-21,ABWI108032206504W400,3,2025-01-01,11,False,exponential,268.2961378734394,0.1195688721275668,0.0,0.8470797871007152,False,,1741.6957297669492,1,372909.73850337573,339.8257990265013,2.0
Mahihkan Battery 02-21,ABWI108033506504W400,1,2022-10-01,6,False,harmonic,171.45066492750092,0.1404030010103572,1.0,0.8329542822161279,False,,786.8163258113549,1,62172.07785815318,4.7020885637500704,4.0
Mahihkan Battery 02-21,ABWI108033506504W400,4,2025-06-01,6,False,harmonic,273.1934400956006,0.3184717963544104,1.0,0.5575014654242973,False,,1012.5295617664674,2,138041.171410448,77.59139975361812,2.0
Mahihkan Battery 02-21,ABWI108040306604W400,2,2025-12-01,7,False,exponential,489.04577310061103,0.0834145662855194,0.0,0.720447358298757,False,,2702.6779476254646,1,697161.2546982211,587101529.7589835,1.0
Mahihkan Battery 02-21,ABWI108041006604W402,1,2022-08-01,19,False,harmonic,4244.658562494352,0.3681418296991711,1.0,0.7195852632919177,False,,25951.59841770439,1,8214279.497327041,,0.0
Mahihkan Battery 02-21,ABWI108041006604W402,3,2024-08-01,20,False,exponential,2438.0908381457853,0.1003397392099493,0.0,0.9168496722199312,False,,22105.026592335234,2,6930536.333105676,,0.0
Mahihkan Battery 02-21,ABWI108042206504W400,4,2024-01-01,22,False,harmonic,407.9480405299047,0.1061017574518459,1.0,0.5234830071335425,False,,4776.246549259056,1,1317986.8327845735,420587.68762909283,1.0
Mahihkan Battery 02-21,ABWI108042206504W400,5,2025-11-01,8,False,harmonic,328.5783041947767,0.263316585374138,1.0,0.8127966692628004,False,,1532.2604757881104,2,308458.33952202235,1453.9852756496562,2.0
Mahihkan Battery 02-21,ABWI108042306504W400,2,2025-12-01,7,False,harmonic,233.5345189865904,0.1115215399637488,1.0,0.6005546906057082,False,,1260.912440942462,1,218596.40610290784,101.22514413849566,2.0
Mahihkan Battery 02-21,ABWI108042806504W400,1,2023-03-01,10,False,harmonic,457.5246993903479,0.4905313198174035,1.0,0.9618267553971208,False,,1864.1424858548144,1,417423.5790637316,744534.4796974085,1.0
Mahihkan Battery 02-21,ABWI108042806504W400,4,2025-04-01,8,False,harmonic,124.1986775248189,0.6852630031949213,1.0,0.8232632020958065,False,,397.9129794467642,2,-67399.74820868799,-0.839997223642768,
Mahihkan Battery 02-21,ABWI108050306604W400,2,2023-05-01,10,False,exponential,564.2553468426653,0.132182908377515,0.0,0.7759786991676322,False,,3341.9534789629456,1,902714.6411335977,,1.0
Mahihkan Battery 02-21,ABWI108050306604W400,3,2024-03-01,8,False,harmonic,776.4150615241384,0.9011728721266302,1.0,0.5174764158289302,False,,2208.554277871662,2,536988.078884999,,0.0
Mahihkan Battery 02-21,ABWI108051006604W400,2,2024-09-01,19,False,exponential,1632.801442953031,0.1345107638881162,0.0,0.9227169122363864,False,,11966.282483634484,1,3690859.4235526905,,0.0
Mahihkan Battery 02-21,ABWI108052206504W400,2,2024-06-01,25,False,exponential,140.96062029561173,0.0637141716259788,0.0,0.8955168015736528,False,,1819.2579696574603,1,375868.7711073996,11.278748557216455,4.0
Mahihkan Battery 02-21,ABWI108052306504W400,1,2022-05-01,6,False,exponential,174.21792598815358,0.340022176678129,0.0,0.9557287959432584,False,,525.8282534129687,1,-23932.920676540503,-0.5652081190548724,
Mahihkan Battery 02-21,ABWI108052306504W400,3,2023-05-01,13,False,exponential,248.93586463779727,0.0997915160671158,0.0,0.9053022821429572,False,,1904.8261559320856,2,422657.79900340526,214.50914244047195,2.0
Mahihkan Battery 02-21,ABWI108052306504W400,5,2025-11-01,8,False,exponential,79.04074775237385,0.0977234049306527,0.0,0.8856947231546829,False,,460.5001125683044,3,-47522.96354556219,-0.6058851984123212,
Mahihkan Battery 02-21,ABWI108052606504W400,2,2023-03-01,9,False,exponential,501.69531084173633,0.1842273167269977,0.0,0.9646932744651352,False,,2413.7233200079168,1,600290.771742187,874189638.2631857,1.0
Mahihkan Battery 02-21,ABWI108052606504W400,4,2024-05-01,14,False,harmonic,448.4462387690068,0.3002903674616857,1.0,0.9011018563782508,False,,2655.080733252957,2,668637.3204266212,1436426.1051331896,1.0
Mahihkan Battery 02-21,ABWI108052706504W400,2,2023-05-01,14,False,harmonic,254.6861558921553,0.1136222441824747,1.0,0.5750272830801251,False,,2214.0111679527918,1,519599.9672888781,275.90351162623404,2.0
Mahihkan Battery 02-21,ABWI108052806504W400,2,2024-07-01,24,False,harmonic,453.4317432292059,0.1785130496217405,1.0,0.7506746727143728,False,,4418.821407934059,1,1205680.42209149,6404750.292590874,1.0
Mahihkan Battery 02-21,ABWI108053506504W400,1,2022-05-01,14,False,exponential,322.0666300459778,0.1438027261574521,0.0,0.8987735985976558,False,,2083.394849843435,1,482842.32885184867,2316.754033104617,1.0
Mahihkan Battery 02-21,ABWI108053506504W400,4,2024-04-01,22,False,harmonic,228.75736068171503,0.0907468110990282,1.0,0.536927809059569,False,,2844.156911438228,2,702541.9080352653,140.89866837335015,2.0
Mahihkan Battery 02-21,ABWI108062206504W400,1,2022-05-01,7,False,harmonic,97.7175513932173,0.2970844302113143,1.0,0.9017953501880036,False,,405.1074618468514,1,-65148.57579461315,-0.8227832379843631,
Mahihkan Battery 02-21,ABWI108062206504W400,2,2022-12-01,24,False,harmonic,84.90640641039539,0.1415581780440157,1.0,0.8541411829419943,False,,922.0562431494468,2,92498.92863872665,1.0952456718400319,11.0
Mahihkan Battery 02-21,ABWI108062206504W400,4,2025-11-01,8,False,harmonic,106.66765077366024,1.6894621580740994,1.0,0.9750336859439442,False,,231.20067745919047,3,-122593.3916153708,-0.9875561721369314,
Mahihkan Battery 02-21,ABWI108062806504W400,2,2024-03-01,9,False,harmonic,103.45335588715454,0.4166184081852339,1.0,0.8525690574117426,False,,431.101353425933,1,-57015.36251401639,-0.7012422750045285,
Mahihkan Battery 02-21,ABWI108062806504W400,3,2024-12-01,7,False,harmonic,42.48836514604464,0.8254205664242024,1.0,0.9024068697048496,False,,119.3170230039694,2,-160121.3926976542,-0.9985216316899141,
Mahihkan Battery 02-21,ABWI108071506504W400,1,2022-06-01,10,False,harmonic,653.6824052435009,0.2145707636892848,1.0,0.7344743578018571,False,,3724.7633584592986,1,1028281.6624038685,,0.0
Mahihkan Battery 02-21,ABWI108071506504W400,5,2024-11-01,6,False,exponential,97.02531293171096,0.3266217496609784,0.0,0.9679304888013186,False,,299.145001499003,2,-99860.47665597091,-0.9813704894694895,
Mahihkan Battery 02-21,ABWI108072206504W400,2,2023-02-01,10,False,harmonic,253.0092707110209,0.9622796224965312,1.0,0.8470364409249496,False,,754.5994224824279,1,50960.84732966761,3.191296606076607,5.0
Mahihkan Battery 02-21,ABWI108072206504W400,3,2023-12-01,9,False,harmonic,147.71420948487074,0.5390743127858107,1.0,0.8526509774273204,False,,551.6148158353095,2,-16800.631151114496,-0.2585628565559094,
Mahihkan Battery 02-21,ABWI108072206504W400,4,2024-09-01,8,False,exponential,88.58965322931057,0.2423963701995589,0.0,0.5899809423864443,False,,352.3654963896143,3,-82688.75057901771,-0.8949128844085661,
