Battery,FromToID,cycle_number,cycle_start,duration_months,short_cycle,model,qi,Di,b,r_squared,low_confidence,low_confidence_reason,EUR,hc_sequence
Mahihkan Battery 02-21,ABWI103062806604W400,2,2024-04-01,10,False,exponential,146.6799979254997,0.3027540874511534,0.0,0.8294337781469273,False,,461.0197414190026,2
Mahihkan Battery 02-21,ABWI103063506504W400,3,2025-04-01,15,False,exponential,497.8047893919324,0.0933794702315925,0.0,0.5844120539417992,False,,4017.291636845424,1
Mahihkan Battery 02-21,ABWI103071006604W400,2,2024-01-01,30,False,exponential,503.8309259031711,0.0687147826835865,0.0,0.9169208426548164,False,,6399.03502076705,1
Mahihkan Battery 02-21,ABWI103072006604W400,1,2022-08-01,35,False,exponential,793.8652085490153,0.3707159532598813,0.0,0.7897284263855161,False,,2141.4329808397106,1
Mahihkan Battery 02-21,ABWI103072106504W400,3,2024-07-01,13,False,exponential,357.2189128360575,0.0685070327396097,0.0,0.6285170673044073,False,,3074.306911350457,1
Mahihkan Battery 02-21,ABWI103072106604W400,4,2023-12-01,7,False,exponential,234.34009791087416,0.681964983053603,0.0,0.9323449221083768,False,,340.7216772499299,1
Mahihkan Battery 02-21,ABWI103072106604W400,6,2024-12-01,12,False,exponential,315.74415689490456,0.1280477570938109,0.0,0.8348424829757456,False,,1935.3889364973654,2
Mahihkan Battery 02-21,ABWI103072206504W400,2,2024-07-01,16,False,exponential,268.8938912179819,0.1055982318095525,0.0,0.8276988128751093,False,,2076.3270363026704,1
Mahihkan Battery 02-21,ABWI103072806504W400,1,2022-10-01,27,False,harmonic,582.5321290830179,0.0827545495803804,1.0,0.6945247481552699,False,,8262.949040053529,1
Mahihkan Battery 02-21,ABWI103072806604W400,2,2024-08-01,6,False,exponential,261.6492357900522,1.161642370869385,0.0,0.8890755015076752,False,,225.02910279260274,1
Mahihkan Battery 02-21,ABWI103072906504W400,2,2022-12-01,7,False,exponential,42.16544137802936,0.6900610997082017,0.0,0.7848111829514077,False,,60.61612544190009,1
Mahihkan Battery 02-21,ABWI103072906504W400,4,2024-08-01,10,False,hyperbolic,317.52573204143783,0.9317730849310032,1.4919570136457605,0.9865342078691786,False,,995.4254227882491,2
Mahihkan Battery 02-21,ABWI103072906504W400,5,2025-06-01,8,False,harmonic,93.25107150429072,0.2117095213031222,1.0,0.6683116980081268,False,,436.46183940093266,3
Mahihkan Battery 02-21,ABWI103073406504W400,1,2022-08-01,10,False,harmonic,54.16956102706295,0.7293711583630843,1.0,0.5763818745237654,False,,157.11558420457465,1
Mahihkan Battery 02-21,ABWI103080406604W400,2,2023-07-01,10,False,exponential,372.81354166815794,0.0845418937495473,0.0,0.7573654130595026,False,,2516.336088285829,1
Mahihkan Battery 02-21,ABWI103080506604W400,3,2023-04-01,7,False,harmonic,479.5023423067172,1.1377868131879731,1.0,0.7761180674719813,False,,924.3204616892733,1
Mahihkan Battery 02-21,ABWI103080506604W400,5,2025-07-01,6,False,harmonic,258.49907139647337,0.9365057483419276,1.0,0.870089021115407,False,,521.6734597456725,2
Mahihkan Battery 02-21,ABWI103080506604W400,6,2026-01-01,6,False,harmonic,213.9853056094753,0.4237059570256729,1.0,0.9835319504831648,False,,638.7440219914887,3
Mahihkan Battery 02-21,ABWI103081606604W400,1,2024-05-01,22,False,harmonic,891.1700254848531,0.3855963331902393,1.0,0.8362499900492579,False,,5198.957192168049,1
Mahihkan Battery 02-21,ABWI103082906504W400,1,2022-12-01,12,False,harmonic,851.3515209079528,0.2389749981849412,1.0,0.9607065727230484,False,,4818.868773289062,1
Mahihkan Battery 02-21,ABWI103083406504W400,1,2022-09-01,18,False,exponential,25.81950621026595,0.9838647039098112,0.0,0.9753066398339878,False,,26.242943345673492,1
Mahihkan Battery 02-21,ABWI103090406604W400,4,2025-07-01,10,False,harmonic,489.263705061101,0.0632356106630246,1.0,0.522224127909447,False,,3791.394884731174,1
Mahihkan Battery 02-21,ABWI103090506604W400,2,2023-03-01,8,False,harmonic,276.71805159539326,0.5119440171563258,1.0,0.6288871440810815,False,,880.1720759195438,1
Mahihkan Battery 02-21,ABWI103090506604W400,6,2025-12-01,7,False,harmonic,472.5659185299611,1.996080884810537,1.0,0.9972782740316442,False,,640.6890440473437,2
Mahihkan Battery 02-21,ABWI103091006504W400,2,2023-02-01,6,False,exponential,167.08057724537989,0.6466164031391158,0.0,0.8679563548900056,False,,253.05449094860856,1
Mahihkan Battery 02-21,ABWI103091006504W400,5,2025-04-01,15,False,exponential,458.3187065857409,0.2137078291358983,0.0,0.9265524843883608,False,,2057.675092950124,2
Mahihkan Battery 02-21,ABWI103091506504W400,1,2022-07-01,8,False,harmonic,91.01717652214536,0.4558931912920617,1.0,0.7757277137577017,False,,306.7065451375574,1
Mahihkan Battery 02-21,ABWI103091506504W400,7,2025-10-01,6,False,exponential,97.1154746364882,0.2545636565543242,0.0,0.6087590448577754,False,,298.67336257978116,2
Mahihkan Battery 02-21,ABWI103091606504W400,3,2024-03-01,9,False,harmonic,66.21105436045576,0.1616055702128858,1.0,0.7469113131084268,False,,367.87771730954887,1
Mahihkan Battery 02-21,ABWI103091606504W400,5,2025-08-01,11,False,exponential,61.26239138353554,0.1009141199181537,0.0,0.6916439007937683,False,,407.0187422479245,2
Mahihkan Battery 02-21,ABWI103092806504W400,2,2023-02-01,10,False,harmonic,302.62893134639165,0.5051601183148389,1.0,0.6478905307975438,False,,1078.5289142191104,1
Mahihkan Battery 02-21,ABWI103092906504W400,5,2026-01-01,6,False,exponential,286.0095362782829,0.62608783143781,0.0,0.8433166239896135,False,,446.14666214936335,1
Mahihkan Battery 02-21,ABWI103093406504W400,1,2022-06-01,9,False,exponential,242.0726209480676,0.568673741983992,0.0,0.8731082211129335,False,,423.1304662057609,1
Mahihkan Battery 02-21,ABWI103093406504W400,2,2023-03-01,7,False,harmonic,25.08088106960306,1.10709496639611,1.0,0.8366607304897722,False,,49.13834730685554,2
Mahihkan Battery 02-21,ABWI103102206504W400,7,2025-08-01,9,False,exponential,53.06598109716592,0.4876085009864119,0.0,0.8925946706456094,False,,107.47745541943314,1
Mahihkan Battery 02-21,ABWI103102706504W400,2,2023-10-01,12,False,exponential,3.4988886934718693,0.5683704301601964,0.0,0.7021837732999519,False,,6.149282929006206,1
Mahihkan Battery 02-21,ABWI103102706504W400,3,2024-10-01,14,False,exponential,8.556871926018978,0.7640626343851271,0.0,0.8758497648278007,False,,11.198922736645823,2
Mahihkan Battery 02-21,ABWI103102806504W400,1,2023-03-01,17,False,harmonic,502.3228862796627,0.0704830017195535,1.0,0.8870314140406873,False,,5613.432004622303,1
Mahihkan Battery 02-21,ABWI103103406504W400,2,2023-10-01,12,False,exponential,766.0821556750655,0.1267672807156966,0.0,0.6039697006993823,False,,4723.088264871991,1
Mahihkan Battery 02-21,ABWI103110906604W400,2,2023-01-01,10,False,harmonic,399.3018998504485,0.255366242480308,1.0,0.8933518754083494,False,,1982.66738465666,1
Mahihkan Battery 02-21,ABWI103110906604W400,3,2023-11-01,6,False,harmonic,341.4107700527999,0.6068638469906629,1.0,0.7823679544383934,False,,863.5463393493679,2
Mahihkan Battery 02-21,ABWI103111006604W400,1,2023-05-01,8,False,exponential,572.7204939717894,0.5143874186259009,0.0,0.8639732046466673,False,,1095.2274527007312,1
Mahihkan Battery 02-21,ABWI103111006604W400,3,2024-06-01,11,False,exponential,550.395166031292,0.206882884516982,0.0,0.8637199709285621,False,,2387.13076854936,2
Mahihkan Battery 02-21,ABWI103111006604W400,4,2025-05-01,10,False,exponential,98.14922099957764,0.24866037816646,0.0,0.776342960667508,False,,361.8750568752922,3
Mahihkan Battery 02-21,ABWI103111506504W400,1,2022-11-01,8,False,exponential,131.3060557286208,0.1472772310975136,0.0,0.6548090432192967,False,,617.1118666020157,1
Mahihkan Battery 02-21,ABWI103111506504W400,2,2023-07-01,6,False,exponential,122.71674932181207,0.5125512025091358,0.0,0.8727876928751976,False,,228.36791485991594,2
Mahihkan Battery 02-21,ABWI103111506504W400,5,2024-10-01,19,False,harmonic,147.41045600012154,0.1704282458157514,1.0,0.8051536375028236,False,,1249.08247056977,3
Mahihkan Battery 02-21,ABWI103112106604W400,3,2023-12-01,8,False,exponential,252.0023752464871,0.6479596534422162,0.0,0.8257752533452003,False,,386.73597755486236,1
Mahihkan Battery 02-21,ABWI103112106604W400,5,2025-01-01,18,False,hyperbolic,216.0633824755908,0.2341978584271026,1.8691813256746872,0.9289412960590416,False,,1868.7834937854964,2
Mahihkan Battery 02-21,ABWI103112206504W400,3,2024-06-01,6,False,exponential,212.67423582663383,0.3470740290134422,0.0,0.8749249051424994,False,,536.3975517758245,1
Mahihkan Battery 02-21,ABWI103112206504W400,6,2025-08-01,8,False,harmonic,102.1878382837428,0.5226383305820401,1.0,0.5545286477969305,False,,321.6390611485646,2
Mahihkan Battery 02-21,ABWI103112806504W400,2,2023-01-01,7,False,exponential,149.26139886781377,0.5798218176823208,0.0,0.9024537724950824,False,,252.9804302210641,1
Mahihkan Battery 02-21,ABWI103112806504W400,5,2024-07-01,8,False,harmonic,9.873712933291667,0.362439971763738,1.0,0.6760693924123479,False,,37.07283127812118,2
Mahihkan Battery 02-21,ABWI103113506504W400,2,2024-05-01,11,False,exponential,87.07285228792941,0.1789053581119249,0.0,0.8864035242349697,False,,418.68581867350326,1
Mahihkan Battery 02-21,ABWI103113506504W400,3,2025-04-01,12,False,exponential,184.9184796408744,0.4668393549675012,0.0,0.9293392564055722,False,,394.64558824129756,2
Mahihkan Battery 02-21,ABWI103120306604W400,1,2022-07-01,6,False,exponential,799.274689695393,0.3080509541366303,0.0,0.8696414882624921,False,,2185.95619867096,1
Mahihkan Battery 02-21,ABWI103120406604W400,2,2023-11-01,21,False,harmonic,604.8492645536913,0.1709049523087695,1.0,0.8358045077556103,False,,5392.391715977101,1
Mahihkan Battery 02-21,ABWI103120406604W400,4,2026-01-01,6,False,exponential,717.441989283534,0.407989682522919,0.0,0.9816408783891036,False,,1606.4219009658996,2
Mahihkan Battery 02-21,ABWI103121506504W400,1,2023-01-01,6,False,harmonic,157.8910579749506,0.445890338443489,1.0,0.6336549049011385,False,,460.91668192047587,1
Mahihkan Battery 02-21,ABWI103121506504W400,3,2024-03-01,7,False,exponential,123.09787181568284,0.2659770411045779,0.0,0.893293506068574,False,,390.8988373818318,2
Mahihkan Battery 02-21,ABWI103122206504W400,1,2022-08-01,9,False,exponential,513.8728145750306,0.2116387196776899,0.0,0.8221791417180299,False,,2066.6240428137526,1
Mahihkan Battery 02-21,ABWI103122206504W400,2,2023-05-01,6,False,exponential,66.51804509426479,1.3055297713788712,0.0,0.9901933120485172,False,,50.93080312778276,2
Mahihkan Battery 02-21,ABWI103122206504W400,5,2025-03-01,13,False,exponential,113.56337880835488,0.2086188051016243,0.0,0.8702818811817343,False,,508.21241485476065,3
Mahihkan Battery 02-21,ABWI103122706504W400,2,2023-05-01,7,False,harmonic,199.817707013246,0.1033709444625702,1.0,0.5183012887183049,False,,1052.3594419779108,1
Mahihkan Battery 02-21,ABWI103122706504W400,3,2023-12-01,10,False,exponential,285.4976237018989,0.0599754879740416,0.0,0.526937074920192,False,,2147.1237476240512,2
Mahihkan Battery 02-21,ABWI103122706504W400,4,2024-10-01,7,False,harmonic,326.4100378357568,0.4807328825002974,1.0,0.6613672425163866,False,,1000.5837354203325,3
Mahihkan Battery 02-21,ABWI103122806504W400,2,2022-10-01,9,False,harmonic,41.29601796362376,0.62154429471422,1.0,0.6818435874371279,False,,125.31732519672767,1
Mahihkan Battery 02-21,ABWI103130306604W400,3,2025-12-01,7,False,exponential,145.91161229564992,0.1845597974719969,0.0,0.6966601200233415,False,,573.3826994821973,1
Mahihkan Battery 02-21,ABWI103130906604W400,2,2024-05-01,15,False,hyperbolic,4178.585522912199,0.3414504913564403,1.9555849722068104,0.7782895741729985,False,,28556.411224628777,1
Mahihkan Battery 02-21,ABWI103130906604W400,3,2025-08-01,8,False,exponential,2655.2175173445303,0.4320149747875731,0.0,0.8253791747642154,False,,5952.201589720995,2
Mahihkan Battery 02-21,ABWI103131406504W400,1,2022-08-01,7,False,exponential,229.3475247131765,0.339748752082148,0.0,0.8693521222437628,False,,612.4641028918796,1
Mahihkan Battery 02-21,ABWI103131506504W400,1,2025-01-01,18,False,exponential,279.4998282405262,0.0557940232687669,0.0,0.8666921812252351,False,,3174.497687690899,1
Mahihkan Battery 02-21,ABWI103132606504W400,3,2025-09-01,10,False,exponential,312.0251393707736,0.1902880515426055,0.0,0.9593285509429206,False,,1395.201673421792,1
Mahihkan Battery 02-21,ABWI103132806504W400,2,2023-10-01,21,False,exponential,292.84471025934624,0.0708071156431687,0.0,0.9002041188161753,False,,3200.863014047264,1
Mahihkan Battery 02-21,ABWI103133406504W400,1,2024-04-01,10,False,harmonic,1455.7906355306,0.4732404102028694,1.0,0.7885484307513487,False,,5371.491817794294,1
Mahihkan Battery 02-21,ABWI103133406504W400,3,2025-09-01,10,False,exponential,686.4839412968174,0.0762086280082529,0.0,0.6431362388226528,False,,4804.016965727545,2
Mahihkan Battery 02-21,ABWI103133506504W400,1,2023-05-01,11,False,exponential,27.5489491163816,0.4795773670577561,0.0,0.6239402524273567,False,,57.15032892654091,1
Mahihkan Battery 02-21,ABWI103133506504W400,3,2025-03-01,8,False,exponential,180.65255541764037,0.17804737736586,0.0,0.81576862887676,False,,770.4527857326757,2
Mahihkan Battery 02-21,ABWI103140306604W400,1,2022-09-01,16,False,exponential,360.0273807640887,0.1102373062923758,0.0,0.5615734935729373,False,,2706.173313571781,1
Mahihkan Battery 02-21,ABWI103141006504W400,1,2022-08-01,14,False,exponential,452.5110345955571,0.0863843445427909,0.0,0.612508476876318,False,,3675.317568520887,1
Mahihkan Battery 02-21,ABWI103141406504W400,1,2023-01-01,24,False,exponential,228.1721289897806,0.1096564062383963,0.0,0.8861664203478063,False,,1931.0741385851488,1
Mahihkan Battery 02-21,ABWI103141506504W400,3,2023-11-01,11,False,exponential,548.3139273007008,0.0625274534267135,0.0,0.7627359309262773,False,,4361.08626517174,1
Mahihkan Battery 02-21,ABWI103141506504W400,4,2024-10-01,12,False,exponential,579.710497264787,0.0827072152904731,0.0,0.6781719846028232,False,,4411.205836524362,2
Mahihkan Battery 02-21,ABWI103141506504W400,5,2025-10-01,9,False,exponential,482.3144421461751,0.182443620642722,0.0,0.920903059818197,False,,2131.8438231091986,3
Mahihkan Battery 02-21,ABWI103142106604W400,2,2023-04-01,7,False,harmonic,100.5682033404353,0.9338444873119564,1.0,0.8983762015119194,False,,217.51899170205144,1
Mahihkan Battery 02-21,ABWI103142106604W400,5,2025-01-01,8,False,exponential,143.57850233156157,0.3052740554046492,0.0,0.7924264490322575,False,,429.4222932017302,2
Mahihkan Battery 02-21,ABWI103142606504W400,1,2022-08-01,16,False,harmonic,378.05138543612287,0.1074600425102023,1.0,0.8049378154191398,False,,3519.460728390536,1
Mahihkan Battery 02-21,ABWI103142806604W400,5,2025-11-01,8,False,exponential,33.78200303368455,0.9052784317250469,0.0,0.9329442645608982,False,,37.28999116592211,1
Mahihkan Battery 02-21,ABWI103142906504W400,1,2022-08-01,7,False,exponential,179.6485175925474,0.2950670419279765,0.0,0.7921925136980505,False,,531.6638819987527,1
Mahihkan Battery 02-21,ABWI103142906504W400,3,2024-12-01,19,False,harmonic,350.50341020717104,0.1159560539710292,1.0,0.9415572225012154,False,,3518.8747175023764,2
Mahihkan Battery 02-21,ABWI103151006504W400,1,2022-06-01,10,False,harmonic,216.5055299006075,0.5575044741479751,1.0,0.8445691831515949,False,,731.3678233064774,1
Mahihkan Battery 02-21,ABWI103151006504W400,4,2024-01-01,9,False,harmonic,130.88072479732875,0.2651943762951178,1.0,0.8337420577847195,False,,602.039710221198,2
Mahihkan Battery 02-21,ABWI103151006504W400,5,2024-10-01,14,False,exponential,302.2578001813382,0.1902371264612644,0.0,0.8758640034191165,False,,1478.0788656037323,3
Mahihkan Battery 02-21,ABWI103151406504W400,4,2026-01-01,6,False,exponential,99.58639867226888,0.5934482290343095,0.0,0.9650710436072428,False,,163.04072625124934,1
Mahihkan Battery 02-21,ABWI103151506504W400,2,2023-09-01,9,False,harmonic,190.24803520422023,0.2522672095151208,1.0,0.922496106097486,False,,893.6061167444257,1
Mahihkan Battery 02-21,ABWI103151706604W400,1,2023-07-01,6,False,harmonic,676.2130456255131,1.5808196395999166,1.0,0.9762522156124148,False,,1005.2118382069451,1
Mahihkan Battery 02-21,ABWI103151706604W400,4,2025-01-01,6,False,exponential,877.3178790625999,0.2507511621513204,0.0,0.925017896971386,False,,2721.590905107878,2
Mahihkan Battery 02-21,ABWI103151706604W400,6,2025-11-01,8,False,exponential,554.6080766215566,0.1570300212633946,0.0,0.776168100260814,False,,2526.260020672338,3
Mahihkan Battery 02-21,ABWI103152106604W400,1,2023-04-01,11,False,harmonic,67.55877796142977,0.1311124578296064,1.0,0.663891131496395,False,,460.09516724279763,1
Mahihkan Battery 02-21,ABWI103152706504W400,2,2023-06-01,10,False,harmonic,388.7488297575111,0.5950705489492518,1.0,0.5726020113600379,False,,1266.611181320193,1
Mahihkan Battery 02-21,ABWI103152706504W400,4,2025-03-01,16,False,harmonic,325.0858845308711,0.0405818856527841,1.0,0.7418651855678599,False,,4008.168545202959,2
Mahihkan Battery 02-21,ABWI103160506604W400,4,2026-01-01,6,False,exponential,238.97364784179052,0.1202617598682777,0.0,0.8700086530687619,False,,1021.3989163802551,1
Mahihkan Battery 02-21,ABWI103160906604W400,2,2023-08-01,8,False,exponential,408.5200218275387,0.1362920174838282,0.0,0.9145865795980176,False,,1989.9552367942288,1
Mahihkan Battery 02-21,ABWI103160906604W400,3,2024-04-01,6,False,exponential,340.0476476320511,0.1001020576465561,0.0,0.6373330296418205,False,,1533.8324475141458,2
Mahihkan Battery 02-21,ABWI103161006504W400,3,2024-01-01,14,False,harmonic,418.1814677749453,0.1347383447612501,1.0,0.7105476007196574,False,,3289.8385910172296,1
Mahihkan Battery 02-21,ABWI103161506504W400,1,2023-03-01,7,False,exponential,133.00169461047454,0.2970187213509663,0.0,0.82428816949387,False,,391.79792928343784,1
Mahihkan Battery 02-21,ABWI103161506504W400,4,2025-08-01,6,False,exponential,177.6510203861927,0.4281218718614676,0.0,0.922498049939566,False,,383.1552450693963,2
Mahihkan Battery 02-21,ABWI103161606504W400,2,2023-12-01,30,False,exponential,305.470104325824,0.1050430291804761,0.0,0.8792806883660371,False,,2783.5921113115055,1
Mahihkan Battery 02-21,ABWI103163306504W400,3,2025-02-01,10,False,harmonic,1176.9640899104847,0.254275101074375,1.0,0.827995326736389,False,,5854.863672278483,1
Mahihkan Battery 02-21,ABWI103163306504W400,4,2025-12-01,7,False,harmonic,645.2305205641209,0.2830591919307037,1.0,0.7978503463269261,False,,2490.1095641790953,2
Mahihkan Battery 02-21,ABWI104010306604W400,3,2024-05-01,8,False,harmonic,159.70508854711147,0.1032935691456849,1.0,0.5049731705091197,False,,931.261778560221,1
Mahihkan Battery 02-21,ABWI104010306604W400,4,2025-01-01,8,False,exponential,215.92491570555927,0.240421813776088,0.0,0.7376202768936804,False,,766.8832567742011,2
Mahihkan Battery 02-21,ABWI104010406604W400,2,2023-07-01,10,False,exponential,430.9549102046335,0.1121086154441685,0.0,0.5673068573506943,False,,2591.198479847529,1
Mahihkan Battery 02-21,ABWI104010406604W400,5,2025-08-01,7,False,harmonic,300.0687717706064,0.1064714354946989,1.0,0.7615725322365716,False,,1569.587622906801,2
Mahihkan Battery 02-21,ABWI104012106504W400,1,2023-01-01,15,False,exponential,197.64740330896947,0.1074494045130112,0.0,0.7997005893329088,False,,1472.4033244620914,1
Mahihkan Battery 02-21,ABWI104012206504W400,2,2023-05-01,6,False,exponential,295.06385401731507,0.2444345639033618,0.0,0.841384230796182,False,,928.6354411459414,1
Mahihkan Battery 02-21,ABWI104013306504W400,3,2023-12-01,11,False,harmonic,1747.5903641596356,0.1812346482025268,1.0,0.8200260709456149,False,,10572.928949855928,1
Mahihkan Battery 02-21,ABWI104013406504W400,3,2024-01-01,11,False,harmonic,538.3622846428609,0.153756131608414,1.0,0.7329657552769296,False,,3466.4975932427947,1
Mahihkan Battery 02-21,ABWI104020906604W400,2,2024-04-01,13,False,exponential,996.8160337233448,0.1110991769862052,0.0,0.714999536656326,False,,6855.617790681869,1
Mahihkan Battery 02-21,ABWI104021506504W400,1,2024-03-01,28,False,exponential,346.961869094466,0.052469586952698,0.0,0.9061498898555772,False,,5090.92115333603,1
Mahihkan Battery 02-21,ABWI104022106604W400,1,2023-04-01,7,False,exponential,44.08758110454764,0.6040799199022957,0.0,0.7472704653574673,False,,71.91941839829579,1
Mahihkan Battery 02-21,ABWI104022106604W400,5,2025-03-01,8,False,exponential,355.1744448810994,0.2142937482922057,0.0,0.6704711029292951,False,,1358.9494382586483,2
Mahihkan Battery 02-21,ABWI104022106604W400,6,2025-11-01,8,False,harmonic,200.51537430599348,1.3180651320794643,1.0,0.9321903717613031,False,,372.13859447618773,3
Mahihkan Battery 02-21,ABWI104022706504W400,3,2024-06-01,22,False,exponential,418.8525149435365,0.2832330482083184,0.0,0.8194245722828918,False,,1475.9172240231926,1
Mahihkan Battery 02-21,ABWI104022806504W400,3,2024-05-01,20,False,exponential,739.8933989406713,0.1019056208670634,0.0,0.8290581691780856,False,,6314.708037913885,1
Mahihkan Battery 02-21,ABWI104022806504W400,4,2026-01-01,6,False,harmonic,178.74437202923457,0.7318050919934874,1.0,0.7246180510906239,False,,411.4900963425872,2
Mahihkan Battery 02-21,ABWI104030306604W400,1,2022-08-01,7,False,exponential,157.94412887145,0.231174891089015,0.0,0.8307392944151512,False,,547.7741827348243,1
Mahihkan Battery 02-21,ABWI104030306604W400,4,2024-09-01,8,False,harmonic,82.39632191487655,0.2573433765272505,1.0,0.8014675104022875,False,,357.96347550829995,2
Mahihkan Battery 02-21,ABWI104030306604W400,5,2025-05-01,7,False,harmonic,63.11645586686601,0.7242392384926541,1.0,0.8161769414562918,False,,157.15555696256314,3
Mahihkan Battery 02-21,ABWI104030906604W400,5,2024-10-01,10,False,harmonic,656.7337610881377,0.2530232592079079,1.0,0.7793311967218717,False,,3273.928918883021,1
Mahihkan Battery 02-21,ABWI104030906604W400,7,2025-12-01,7,False,hyperbolic,653.6298166044202,0.5204050936484266,0.6873375331150123,0.9949414494558888,False,,1746.1748223287327,2
Mahihkan Battery 02-21,ABWI104031006604W400,1,2023-02-01,13,False,harmonic,516.9197602638651,0.5112926375019615,1.0,0.5451324408171799,False,,2056.67653958399,1
Mahihkan Battery 02-21,ABWI104031006604W400,3,2024-11-01,6,False,exponential,281.01549731933545,0.7853409203572812,0.0,0.8882036093999984,False,,354.61056328093264,2
Mahihkan Battery 02-21,ABWI104031006604W400,4,2025-05-01,9,False,harmonic,106.27528579630082,0.1571307421979412,1.0,0.9022561622495644,False,,596.1061784282583,3
Mahihkan Battery 02-21,ABWI104031506504W400,1,2023-07-01,15,False,exponential,458.7120464235207,0.0559807570014361,0.0,0.6594599227144736,False,,4655.600850496884,1
Mahihkan Battery 02-21,ABWI104031506504W400,2,2024-10-01,19,False,exponential,168.21758906800466,0.1419825602394649,0.0,0.8928706579515064,False,,1104.9670636300943,2
Mahihkan Battery 02-21,ABWI104032806604W400,1,2022-08-01,6,False,exponential,147.2126819717726,0.7565056846672004,0.0,0.8645100218703187,False,,192.51660062528023,1
Mahihkan Battery 02-21,ABWI104033306604W400,1,2022-09-01,18,False,harmonic,230.63290632979283,0.1765639131452689,1.0,0.9242298012222644,False,,1867.7359433427266,1
Mahihkan Battery 02-21,ABWI104033506504W402,1,2024-07-01,9,False,harmonic,155.8715849738743,0.6429336187437499,1.0,0.9169181410537868,False,,464.24974647495446,1
Mahihkan Battery 02-21,ABWI104040306604W400,2,2024-03-01,11,False,harmonic,1181.9022384765692,0.156842998107979,1.0,0.75341403696734,False,,7554.931272772577,1
Mahihkan Battery 02-21,ABWI104040306604W400,3,2025-02-01,17,False,hyperbolic,1005.9266895712608,0.6036774074667052,1.4601569113454695,0.9364632844266908,False,,5052.2875132295785,2
Mahihkan Battery 02-21,ABWI104042206504W400,2,2023-05-01,11,False,exponential,185.14440312705767,0.097586741403373,0.0,0.7069358458807459,False,,1248.707311048115,1
Mahihkan Battery 02-21,ABWI104042606504W400,2,2024-03-01,8,False,exponential,11.168746301085458,0.4977315580593817,0.0,0.8105893456652136,False,,22.020780480750826,1
Mahihkan Battery 02-21,ABWI104042706504W400,1,2022-06-01,6,False,harmonic,316.6488588317522,0.3921297790866438,1.0,0.6212671311868898,False,,976.917519278354,1
Mahihkan Battery 02-21,ABWI104042706504W400,2,2022-12-01,7,False,exponential,230.2211800223714,0.1912414519825976,0.0,0.8074487327580523,False,,888.1952507288216,2
Mahihkan Battery 02-21,ABWI104042806504W400,2,2023-01-01,9,False,exponential,153.0803870311669,0.0864209201244651,0.0,0.6298968055236276,False,,957.5464209709125,1
Mahihkan Battery 02-21,ABWI104043306504W400,1,2023-10-01,16,False,exponential,155.74022392219288,0.1230859148960853,0.0,0.8247265370863964,False,,1088.7321714827362,1
Mahihkan Battery 02-21,ABWI104051006604W400,1,2022-11-01,7,False,exponential,2240.535184362201,0.2035096119623849,0.0,0.9741083635713638,False,,8360.46153661893,1
Mahihkan Battery 02-21,ABWI104051006604W400,2,2023-06-01,11,False,exponential,1302.944738046932,0.1176126882088944,0.0,0.7624084792070407,False,,8040.126226534611,2
Mahihkan Battery 02-21,ABWI104051006604W400,6,2025-12-01,7,False,exponential,837.7863420233213,0.2990302122882563,0.0,0.8185361814249468,False,,2456.2574952315363,3
Mahihkan Battery 02-21,ABWI104052206504W400,1,2022-08-01,16,False,exponential,184.6731071085907,0.2333893456825481,0.0,0.844131211339258,False,,772.3616337434413,1
Mahihkan Battery 02-21,ABWI104052206504W400,3,2024-06-01,13,False,exponential,84.10980668319355,0.0433114662529886,0.0,0.5114593370157143,False,,836.0785894508482,2
Mahihkan Battery 02-21,ABWI104052606504W400,5,2025-10-01,9,False,harmonic,117.4674211818247,1.8057676023750728,1.0,0.9552635915463008,False,,185.26090684837646,1
Mahihkan Battery 02-21,ABWI104061506504W400,5,2024-12-01,8,False,exponential,288.9152148140265,0.3260016739994276,0.0,0.821481588813757,False,,820.939705895657,1
Mahihkan Battery 02-21,ABWI104062206504W400,2,2025-12-01,7,False,harmonic,206.4025061402752,0.3350175171634295,1.0,0.7412457930388364,False,,743.9363763932347,1
Mahihkan Battery 02-21,ABWI104062706504W400,1,2022-08-01,9,False,harmonic,77.94817110368373,0.291853274425529,1.0,0.6691526472583574,False,,344.08382705773084,1
Mahihkan Battery 02-21,ABWI104063306604W400,1,2022-08-01,25,False,exponential,231.89587748819253,0.0758495207778722,0.0,0.9061943556595832,False,,2598.3131032164247,1
Mahihkan Battery 02-21,ABWI104063406504W400,1,2024-03-01,28,False,exponential,514.2151906730685,0.0320825476482635,0.0,0.6882090602923181,False,,9500.416267531918,1
Mahihkan Battery 02-21,ABWI104063506504W400,1,2022-08-01,11,False,exponential,282.8557496558252,0.1225826123968681,0.0,0.9451857731595704,False,,1708.3285375331773,1
Mahihkan Battery 02-21,ABWI104063506504W400,2,2023-07-01,6,False,harmonic,136.49174417395977,0.3805841261781401,1.0,0.8249983113096793,False,,426.38821784290235,2
Mahihkan Battery 02-21,ABWI104063506504W400,4,2024-10-01,17,False,harmonic,376.9282370203901,0.2002725515359491,1.0,0.8831324025203983,False,,2790.4737567189145,3
Mahihkan Battery 02-21,ABWI104071506504W400,3,2024-06-01,17,False,exponential,590.1134944702285,0.0863225507402297,0.0,0.8950526139448264,False,,5260.380587535052,1
