ProductionMonth,ReportingFacilityID,FromToID,ProductID,Volume,IsInjector
2022-01,ABBT0119087,ABWI100161406603W400,OIL,15.8,False
2022-01,ABBT0119087,ABWI100162306603W400,OIL,410.4,False
2022-01,ABBT0119087,ABWI100162406603W400,OIL,137.5,False
2022-01,ABBT0119087,ABWI100162506603W400,OIL,277.8,False
2022-01,ABBT0119087,ABWI100162606603W400,OIL,77.1,False
2022-01,ABBT0119087,ABWI102010106603W400,OIL,1242.1,False
2022-01,ABBT0119087,ABWI102011106603W400,OIL,37.7,False
2022-01,ABBT0119087,ABWI102012306603W400,OIL,10.6,False
2022-01,ABBT0119087,ABWI102012406603W400,OIL,611.3,False
2022-01,ABBT0119087,ABWI102012506603W400,OIL,225.2,False
2022-01,ABBT0119087,ABWI102021806602W400,OIL,271.9,False
2022-01,ABBT0119087,ABWI102023006602W400,OIL,922.0,False
2022-01,ABBT0119087,ABWI102032306603W400,OIL,194.7,False
2022-01,ABBT0119087,ABWI102032406603W400,OIL,47.0,False
2022-01,ABBT0119087,ABWI102041306603W402,OIL,869.2,False
2022-01,ABBT0119087,ABWI102042406603W400,OIL,93.8,False
2022-01,ABBT0119087,ABWI102051906602W400,OIL,628.2,False
2022-01,ABBT0119087,ABWI102052406603W400,OIL,57.5,False
2022-01,ABBT0119087,ABWI102052506603W400,OIL,237.9,False
2022-01,ABBT0119087,ABWI102062306603W400,OIL,921.3,False
2022-01,ABBT0119087,ABWI102062406603W400,OIL,182.2,False
2022-01,ABBT0119087,ABWI102063106602W400,OIL,308.1,False
2022-01,ABBT0119087,ABWI102070106603W400,OIL,638.4,False
2022-01,ABBT0119087,ABWI102071806602W400,OIL,460.3,False
2022-01,ABBT0119087,ABWI102073606603W400,OIL,164.7,False
2022-01,ABBT0119087,ABWI102080106603W400,OIL,212.7,False
2022-01,ABBT0119087,ABWI102082506603W400,OIL,246.0,False
2022-01,ABBT0119087,ABWI102082606603W400,OIL,412.3,False
2022-01,ABBT0119087,ABWI102090106603W400,OIL,252.2,False
2022-01,ABBT0119087,ABWI102092506603W400,OIL,1222.1,False
2022-01,ABBT0119087,ABWI102092606603W400,OIL,235.6,False
2022-01,ABBT0119087,ABWI102100706602W402,OIL,115.7,False
2022-01,ABBT0119087,ABWI102101206603W400,OIL,29.6,False
2022-01,ABBT0119087,ABWI102101306603W400,OIL,10.9,False
2022-01,ABBT0119087,ABWI102103606603W400,OIL,226.2,False
2022-01,ABBT0119087,ABWI102112306603W400,OIL,922.6,False
2022-01,ABBT0119087,ABWI102112406603W400,OIL,179.6,False
2022-01,ABBT0119087,ABWI102112606603W400,OIL,1170.6,False
2022-01,ABBT0119087,ABWI102113606603W400,OIL,361.2,False
2022-01,ABBT0119087,ABWI102121306603W400,OIL,15.4,False
2022-01,ABBT0119087,ABWI102121906602W400,OIL,922.6,False
2022-01,ABBT0119087,ABWI102122406603W400,OIL,20.3,False
2022-01,ABBT0119087,ABWI102122506603W400,OIL,234.9,False
2022-01,ABBT0119087,ABWI102132506603W400,OIL,65.9,False
2022-01,ABBT0119087,ABWI102140206603W400,OIL,589.2,False
2022-01,ABBT0119087,ABWI102141306603W400,OIL,82.3,False
2022-01,ABBT0119087,ABWI102143106602W400,OIL,977.4,False
2022-01,ABBT0119087,ABWI102143606603W400,OIL,573.4,False
2022-01,ABBT0119087,ABWI102151206603W400,OIL,36.1,False
2022-01,ABBT0119087,ABWI102151406603W402,OIL,138.8,False
2022-01,ABBT0119087,ABWI102151906602W400,OIL,775.1,False
2022-01,ABBT0119087,ABWI102152406603W400,OIL,139.8,False
2022-01,ABBT0119087,ABWI102153506603W400,OIL,1552.7,False
2022-01,ABBT0119087,ABWI102153606603W400,OIL,806.0,False
2022-01,ABBT0119087,ABWI102161106603W400,OIL,77.4,False
2022-01,ABBT0119087,ABWI102161206603W400,OIL,8.3,False
2022-01,ABBT0119087,ABWI102161306603W400,OIL,386.4,False
2022-01,ABBT0119087,ABWI102161406603W400,OIL,16.3,False
2022-01,ABBT0119087,ABWI102162306603W400,OIL,1158.7,False
2022-01,ABBT0119087,ABWI103010106603W400,OIL,400.8,False
2022-01,ABBT0119087,ABWI103011306603W400,OIL,32.2,False
2022-01,ABBT0119087,ABWI103021306603W400,OIL,19.0,False
2022-01,ABBT0119087,ABWI103022506603W400,OIL,246.0,False
2022-01,ABBT0119087,ABWI103031106603W400,OIL,1254.8,False
2022-01,ABBT0119087,ABWI103052506603W400,OIL,237.9,False
2022-01,ABBT0119087,ABWI103062406603W400,OIL,154.2,False
2022-01,ABBT0119087,ABWI103063606603W400,OIL,130.7,False
2022-01,ABBT0119087,ABWI103071306603W400,OIL,35.7,False
2022-01,ABBT0119087,ABWI103073506603W400,OIL,1583.6,False
2022-01,ABBT0119087,ABWI103073606603W400,OIL,194.7,False
2022-01,ABBT0119087,ABWI103081106603W400,OIL,16.2,False
2022-01,ABBT0119087,ABWI103081206603W400,OIL,358.9,False
2022-01,ABBT0119087,ABWI103081306603W400,OIL,83.7,False
2022-01,ABBT0119087,ABWI103082506603W400,OIL,245.8,False
2022-01,ABBT0119087,ABWI103090106603W400,OIL,204.0,False
2022-01,ABBT0119087,ABWI103112406603W400,OIL,184.5,False
2022-01,ABBT0119087,ABWI103113606603W400,OIL,73.0,False
2022-01,ABBT0119087,ABWI103121206603W402,OIL,0.1,False
2022-01,ABBT0119087,ABWI103122506603W400,OIL,141.8,False
2022-01,ABBT0119087,ABWI103131306603W400,OIL,24.9,False
2022-01,ABBT0119087,ABWI103132506603W400,OIL,64.7,False
2022-01,ABBT0119087,ABWI103143106602W400,OIL,1715.4,False
2022-01,ABBT0119087,ABWI103143606603W400,OIL,444.9,False
2022-01,ABBT0119087,ABWI103151206603W400,OIL,69.7,False
2022-01,ABBT0119087,ABWI103152406603W400,OIL,3.4,False
